,TRANSPOTER 2.5 TDI,4495000,;
,T5 KOMBI VAN 2.5 TDI MANUAL,3995000,VOLKSWAGEN:;
VOLVO:;,NEW S40 MANUAL,4951690,;
,NEW S40 POWERSHIFT,5251730,;
,NEW S40 D MANUAL,5556310,;
,NEW S40 D POWERSHIFT,5831190,;
,NEW S40 T5 MANUAL,6307030,;
,NEW S40 T5 GEARTRONIC,6523310,;
,V50 MANUAL,5055980,;
,V50 POWERSHIFT,5356420,;
,V50 DIESEL MANUAL,5643990,;
,V50 DIESEL POWERSHIFT,5899550,;
,V50 T5,6393830,;
,V50 GEARTRONIC,6610150,;
,S60 MANUAL,4448310,;
,S60 AUTOMATIC,4554850,;
,S60 MANUAL,5568020,;
,S60 T5 MANUAL,5727480,;
,S60 T5 ATOMATIC,5954720,;
,240 GL,1621350,;
,240 GL,1400000,;
,740 GL,4300000,;
,S80 2.5 GEARTRONIC,7602400,;
,S80 D5 GEARTRONIC,8200100,;
,S80 3.0 GEARTRONIC,9394300,;
,NEW XC60 2.4D FWD MANUAL,7242240,;
,NEW XC60 2.4D FWD GEARTRONIC,7444860,;
,NEW XC60 3.0 GT,9075770,;
,NEW XC60 D5 AWD GT,8463060,;
,XC70 GEARTRONIC,8428460,;
,XC 70 D5 DIESEL GEARTRONIC,8549700,;
,V70 MANUAL,4587460,;
,V70 AUTOMATIC,4728530,;
,V70 MANUAL,5889180,;
,V70 GEARTRONIC,6020030,;
,V70 T5 MANUAL,6459750,;
,V70 T5 MANUAL,6459750,;
,V70 GEARTRONIC,6609930,;
,C30 1.6 MANUAL,4020760,;
,C30 2.0 MANUAL,4683780,;
,C30 2.0 POWERSHIFT,4964930,;
,C30 T5 MANUAL,5658460,;
,C30 T5 GEARTRONIC,5868590,;
,NEW FACELIFT C30 1.6 MANUAL,4228090,;
,NEW FACELIFT C30 2.0 MANUAL,4740820,;
,NEW FACELIFT C30 POWERSHIFT,5022000,;
,C70,9534800,;
,C70 FACELIFT,9295440,;
,XC 90 3.2 GEARTRONIC 5 SEAT,9890020,;
,XC 90 3.2 GEARTRONIC 7 SEAT,10282600,;
,XC 90 D5 DIESEL 5 SEATER,10019400,;
,XC 90 D5 DIESEL 7 SEATER,10414400,;
,XC 90 V8 EXEC 7 SEATER,13038700,;
,F10/12 INTERCOOLER,9240770,;
,FH16/520,7830420,;
,F7A-FM12,7830420,;
,VF2/2F5A,6500000,;
,FLIO FL7,5880490,;
,FH 400 FH64TB3HS TWIN CLUTCH 6X4 SLEEPER CAB,11069700,;
,FH 400 FH64TB3HS SINGLE CLUTCH 6X4 SLEEPER CAB,11345500,;
,FH 400 FH64TB3HR SINGLE CLUTCH 6X4 SLEEPER CAB VT2214B,10610600,;
,FH 400 FH64TB3HS SINGLE CLUTCH 6X4 SLEEPER CAB AT2512C,10886900,;
,FH 400 FH42TB3HD SINGLE CLUTCH 4X2 SLEEPER CAB,9503630,;
,FH 400 FM64TB3HS TWIN CLUTCH 6X4 SLEEPER CAB VT2214B,10622300,;
,FH 400 FM64TB3HS SINGLE CLUTCH 6X4 SLEEPER CAB AT2521C,11056400,;
,FH 400 FM64TB3HR SINGLE CLUTCH 6X4 SLEEPER CAB VT2214B,10281700,;
,FH 400 FM64TB3HR SINGLE CLUTCH 6X4 SLEEPER CAB VT2214B,10308200,;
,FH 370 FM62TB1HJ SINGLE CLUTCH 6X2 SLEEPER CAB,10281300,;
,FH 370 FM42TB1HD SINGLE CLUTCH 4X2 DAY CAB,9422790,;
,FM 400 FM64RB3HS 6X4 TWIN CLUTCH DAY,10649800,;
,FM 400 FM64RB3HS 6X4 SINGLE CLUTCH DAY,10895200,;
,FM 400 FM84RB3CS 8X4 TWIN CLUTCH DAY,11830600,;
,FM 400 FM64RB3CS 6X4 TWIN CLUTCH DAY,10973300,;
,FM 330 FM64RB1CS 6X4 SINGLE CLUTCH DAY,10311700,;
,FM 400 FM66RB3CS 6X4 TWIN CLUTCH DAY,12798100,;
,FM 330 FM64RB1HR 6X4 SINGLE CLUTCH DAY,10663500,;
,FM 330 FM62RB1HR 6X2 SINGLE CLUTCH DAY,10491600,;
,FM 330 FM42RB1HD 4X2 SINGLECLUTCH DAY,9564800,VOLVO:;












